case_id,date,h2_injected_tonnes,h2_withdrawn_tonnes,net_flow_tonnes,month
UHS-D,2024-09-28,51.022,0.0,51.022,2024-09
UHS-D,2024-09-29,482.364,0.0,482.364,2024-09
UHS-D,2024-09-30,906.716,0.0,906.716,2024-09
UHS-D,2024-10-01,0.0,127.654,-127.654,2024-10
UHS-D,2024-10-02,886.072,0.0,886.072,2024-10
UHS-D,2024-10-03,0.0,293.443,-293.443,2024-10
UHS-D,2024-10-04,22.589,255.495,-232.906,2024-10
UHS-D,2024-10-05,406.949,782.196,-375.248,2024-10
UHS-D,2024-10-06,0.0,377.744,-377.744,2024-10
UHS-D,2024-10-07,690.9,0.0,690.9,2024-10
UHS-D,2024-10-08,0.0,447.224,-447.224,2024-10
UHS-D,2024-10-09,0.0,0.0,0.0,2024-10
UHS-D,2024-10-10,655.372,199.353,456.019,2024-10
UHS-D,2024-10-11,0.0,400.104,-400.104,2024-10
UHS-D,2024-10-12,217.302,295.316,-78.013,2024-10
UHS-D,2024-10-13,0.0,455.971,-455.971,2024-10
UHS-D,2024-10-14,1066.608,0.0,1066.608,2024-10
UHS-D,2024-10-15,732.912,869.532,-136.62,2024-10
UHS-D,2024-10-16,1568.79,1244.572,324.218,2024-10
UHS-D,2024-10-17,802.022,0.0,802.022,2024-10
UHS-D,2024-10-18,0.0,0.0,0.0,2024-10
UHS-D,2024-10-19,436.548,255.408,181.14,2024-10
UHS-D,2024-10-20,0.0,89.324,-89.324,2024-10
UHS-D,2024-10-21,927.513,1291.511,-363.997,2024-10
UHS-D,2024-10-22,0.0,357.159,-357.159,2024-10
UHS-D,2024-10-23,0.0,1012.446,-1012.446,2024-10
UHS-D,2024-10-24,0.0,0.0,0.0,2024-10
UHS-D,2024-10-25,0.0,691.715,-691.715,2024-10
UHS-D,2024-10-26,0.0,0.0,0.0,2024-10
UHS-D,2024-10-27,0.0,0.0,0.0,2024-10
UHS-D,2024-10-28,1143.857,101.658,1042.198,2024-10
UHS-D,2024-10-29,351.236,0.0,351.236,2024-10
UHS-D,2024-10-30,286.563,488.93,-202.366,2024-10
UHS-D,2024-10-31,923.968,349.104,574.865,2024-10
UHS-D,2024-11-01,200.308,391.988,-191.681,2024-11
UHS-D,2024-11-02,0.0,739.101,-739.101,2024-11
UHS-D,2024-11-03,0.0,1090.042,-1090.042,2024-11
UHS-D,2024-11-04,0.0,42.733,-42.733,2024-11
UHS-D,2024-11-05,874.703,512.625,362.078,2024-11
UHS-D,2024-11-06,0.0,410.408,-410.408,2024-11
UHS-D,2024-11-07,248.46,458.232,-209.772,2024-11
UHS-D,2024-11-08,617.022,467.173,149.848,2024-11
UHS-D,2024-11-09,210.455,1136.034,-925.579,2024-11
UHS-D,2024-11-10,271.5,0.0,271.5,2024-11
UHS-D,2024-11-11,410.112,0.0,410.112,2024-11
UHS-D,2024-11-12,259.735,0.0,259.735,2024-11
UHS-D,2024-11-13,926.157,673.103,253.054,2024-11
UHS-D,2024-11-14,0.0,264.052,-264.052,2024-11
UHS-D,2024-11-15,183.023,0.0,183.023,2024-11
UHS-D,2024-11-16,0.0,0.0,0.0,2024-11
UHS-D,2024-11-17,0.0,375.544,-375.544,2024-11
UHS-D,2024-11-18,7.194,611.949,-604.755,2024-11
UHS-D,2024-11-19,345.833,423.288,-77.455,2024-11
UHS-D,2024-11-20,935.173,111.544,823.63,2024-11
UHS-D,2024-11-21,1362.847,334.889,1027.959,2024-11
UHS-D,2024-11-22,766.111,331.826,434.284,2024-11
UHS-D,2024-11-23,444.479,359.224,85.254,2024-11
UHS-D,2024-11-24,136.701,0.0,136.701,2024-11
UHS-D,2024-11-25,0.0,363.676,-363.676,2024-11
UHS-D,2024-11-26,0.0,7.834,-7.834,2024-11
UHS-D,2024-11-27,749.353,834.221,-84.868,2024-11
UHS-D,2024-11-28,536.653,327.811,208.842,2024-11
UHS-D,2024-11-29,0.0,719.729,-719.729,2024-11
UHS-D,2024-11-30,382.456,85.188,297.268,2024-11
UHS-D,2024-12-01,336.039,105.213,230.826,2024-12
UHS-D,2024-12-02,239.288,1086.963,-847.675,2024-12
UHS-D,2024-12-03,34.516,496.598,-462.082,2024-12
UHS-D,2024-12-04,410.68,0.0,410.68,2024-12
UHS-D,2024-12-05,428.026,753.182,-325.156,2024-12
UHS-D,2024-12-06,0.0,0.0,0.0,2024-12
UHS-D,2024-12-07,296.992,378.155,-81.163,2024-12
UHS-D,2024-12-08,0.0,1276.606,-1276.606,2024-12
UHS-D,2024-12-09,0.0,0.0,0.0,2024-12
UHS-D,2024-12-10,0.0,153.163,-153.163,2024-12
UHS-D,2024-12-11,0.0,478.609,-478.609,2024-12
UHS-D,2024-12-12,583.166,677.034,-93.867,2024-12
UHS-D,2024-12-13,245.03,0.0,245.03,2024-12
UHS-D,2024-12-14,0.0,0.0,0.0,2024-12
UHS-D,2024-12-15,823.21,857.49,-34.28,2024-12
UHS-D,2024-12-16,90.185,0.0,90.185,2024-12
UHS-D,2024-12-17,0.0,0.0,0.0,2024-12
UHS-D,2024-12-18,0.0,1112.138,-1112.138,2024-12
UHS-D,2024-12-19,940.351,285.522,654.829,2024-12
UHS-D,2024-12-20,0.0,288.516,-288.516,2024-12
UHS-D,2024-12-21,205.266,144.993,60.274,2024-12
UHS-D,2024-12-22,460.042,0.0,460.042,2024-12
UHS-D,2024-12-23,377.217,620.827,-243.61,2024-12
UHS-D,2024-12-24,1386.312,471.527,914.785,2024-12
UHS-D,2024-12-25,0.0,336.419,-336.419,2024-12
UHS-D,2024-12-26,0.0,176.594,-176.594,2024-12
UHS-D,2024-12-27,0.0,77.563,-77.563,2024-12
UHS-D,2024-12-28,0.0,748.849,-748.849,2024-12
UHS-D,2024-12-29,657.941,160.057,497.885,2024-12
UHS-D,2024-12-30,0.0,202.223,-202.223,2024-12
UHS-D,2024-12-31,667.219,532.642,134.577,2024-12
UHS-E,2024-01-01,121.582,0.0,121.582,2024-01
UHS-E,2024-01-02,658.858,112.022,546.836,2024-01
UHS-E,2024-01-03,0.0,0.0,0.0,2024-01
UHS-E,2024-01-04,157.868,0.0,157.868,2024-01
UHS-E,2024-01-05,0.0,79.987,-79.987,2024-01
UHS-E,2024-01-06,0.0,140.085,-140.085,2024-01
UHS-E,2024-01-07,0.0,47.04,-47.04,2024-01
UHS-E,2024-01-08,68.859,96.776,-27.917,2024-01
UHS-E,2024-01-09,86.195,0.152,86.043,2024-01
UHS-E,2024-01-10,0.0,101.515,-101.515,2024-01
UHS-E,2024-01-11,0.0,219.053,-219.053,2024-01
UHS-E,2024-01-12,156.624,216.661,-60.037,2024-01
UHS-E,2024-01-13,0.0,0.0,0.0,2024-01
UHS-E,2024-01-14,0.0,342.808,-342.808,2024-01
UHS-E,2024-01-15,0.0,144.463,-144.463,2024-01
UHS-E,2024-01-16,0.0,424.344,-424.344,2024-01
UHS-E,2024-01-17,0.0,476.082,-476.082,2024-01
UHS-E,2024-01-18,0.0,0.0,0.0,2024-01
UHS-E,2024-01-19,0.0,0.0,0.0,2024-01
UHS-E,2024-01-20,0.0,312.614,-312.614,2024-01
UHS-E,2024-01-21,0.0,0.0,0.0,2024-01
UHS-E,2024-01-22,0.0,469.573,-469.573,2024-01
UHS-E,2024-01-23,173.969,8.682,165.286,2024-01
UHS-E,2024-01-24,343.473,247.745,95.728,2024-01
UHS-E,2024-01-25,0.0,66.679,-66.679,2024-01
UHS-E,2024-01-26,0.0,0.0,0.0,2024-01
UHS-E,2024-01-27,65.732,371.041,-305.308,2024-01
UHS-E,2024-01-28,656.386,812.593,-156.206,2024-01
UHS-E,2024-01-29,0.0,0.0,0.0,2024-01
UHS-E,2024-01-30,0.0,9.429,-9.429,2024-01
UHS-E,2024-01-31,0.0,0.0,0.0,2024-01
UHS-E,2024-02-01,205.277,444.669,-239.391,2024-02
UHS-E,2024-02-02,16.884,329.209,-312.325,2024-02
UHS-E,2024-02-03,147.746,0.0,147.746,2024-02
UHS-E,2024-02-04,130.141,0.0,130.141,2024-02
UHS-E,2024-02-05,444.598,0.0,444.598,2024-02
UHS-E,2024-02-06,276.333,256.654,19.679,2024-02
UHS-E,2024-02-07,386.809,281.933,104.876,2024-02
UHS-E,2024-02-08,0.0,0.0,0.0,2024-02
UHS-E,2024-02-09,524.687,216.282,308.405,2024-02
UHS-E,2024-02-10,0.0,126.701,-126.701,2024-02
UHS-E,2024-02-11,0.0,0.0,0.0,2024-02
UHS-E,2024-02-12,182.915,336.798,-153.883,2024-02
UHS-E,2024-02-13,195.665,0.0,195.665,2024-02
UHS-E,2024-02-14,0.0,381.482,-381.482,2024-02
UHS-E,2024-02-15,20.125,0.0,20.125,2024-02
UHS-E,2024-02-16,642.939,545.29,97.649,2024-02
UHS-E,2024-02-17,0.0,0.0,0.0,2024-02
UHS-E,2024-02-18,644.102,0.0,644.102,2024-02
UHS-E,2024-02-19,0.0,93.376,-93.376,2024-02
UHS-E,2024-02-20,0.0,90.931,-90.931,2024-02
UHS-E,2024-02-21,0.0,204.523,-204.523,2024-02
UHS-E,2024-02-22,0.0,0.0,0.0,2024-02
UHS-E,2024-02-23,0.0,65.111,-65.111,2024-02
UHS-E,2024-02-24,56.173,110.067,-53.895,2024-02
UHS-E,2024-02-25,0.0,0.0,0.0,2024-02
UHS-E,2024-02-26,167.589,177.813,-10.224,2024-02
UHS-E,2024-02-27,0.0,0.0,0.0,2024-02
UHS-E,2024-02-28,620.321,0.0,620.321,2024-02
UHS-E,2024-02-29,0.125,0.0,0.125,2024-02
UHS-E,2024-03-01,455.167,0.0,455.167,2024-03
UHS-E,2024-03-02,519.015,445.833,73.182,2024-03
UHS-E,2024-03-03,510.059,450.085,59.974,2024-03
UHS-E,2024-03-04,0.0,398.127,-398.127,2024-03
UHS-E,2024-03-05,0.0,0.0,0.0,2024-03
UHS-E,2024-03-06,24.082,301.853,-277.771,2024-03
UHS-E,2024-03-07,347.484,93.569,253.914,2024-03
UHS-E,2024-03-08,0.0,75.342,-75.342,2024-03
UHS-E,2024-03-09,67.137,42.461,24.677,2024-03
UHS-E,2024-03-10,215.292,520.595,-305.303,2024-03
UHS-E,2024-03-11,0.0,417.376,-417.376,2024-03
UHS-E,2024-03-12,0.0,254.581,-254.581,2024-03
UHS-E,2024-03-13,57.174,15.022,42.152,2024-03
UHS-E,2024-03-14,107.877,68.983,38.894,2024-03
UHS-E,2024-03-15,281.025,196.296,84.729,2024-03
UHS-E,2024-03-16,371.215,0.0,371.215,2024-03
UHS-E,2024-03-17,0.0,301.114,-301.114,2024-03
UHS-E,2024-03-18,0.0,0.0,0.0,2024-03
UHS-E,2024-03-19,0.0,157.002,-157.002,2024-03
UHS-E,2024-03-20,652.804,0.0,652.804,2024-03
UHS-E,2024-03-21,80.429,0.0,80.429,2024-03
UHS-E,2024-03-22,132.567,594.543,-461.976,2024-03
UHS-E,2024-03-23,149.245,322.082,-172.837,2024-03
UHS-E,2024-03-24,0.0,451.596,-451.596,2024-03
UHS-E,2024-03-25,715.086,0.0,715.086,2024-03
UHS-E,2024-03-26,284.658,76.614,208.044,2024-03
UHS-E,2024-03-27,146.745,383.276,-236.532,2024-03
UHS-E,2024-03-28,0.0,213.268,-213.268,2024-03
UHS-E,2024-03-29,0.0,180.07,-180.07,2024-03
UHS-E,2024-03-30,19.487,472.089,-452.602,2024-03
UHS-E,2024-03-31,0.0,0.0,0.0,2024-03
UHS-E,2024-04-01,0.0,0.0,0.0,2024-04
UHS-E,2024-04-02,0.0,0.0,0.0,2024-04
UHS-E,2024-04-03,58.135,0.0,58.135,2024-04
UHS-E,2024-04-04,193.15,323.528,-130.378,2024-04
UHS-E,2024-04-05,0.0,0.0,0.0,2024-04
UHS-E,2024-04-06,0.0,233.87,-233.87,2024-04
UHS-E,2024-04-07,0.0,474.021,-474.021,2024-04
UHS-E,2024-04-08,597.773,0.0,597.773,2024-04
UHS-E,2024-04-09,0.0,175.714,-175.714,2024-04
UHS-E,2024-04-10,281.654,233.397,48.257,2024-04
UHS-E,2024-04-11,341.06,0.0,341.06,2024-04
UHS-E,2024-04-12,102.177,0.0,102.177,2024-04
UHS-E,2024-04-13,809.882,0.0,809.882,2024-04
UHS-E,2024-04-14,337.012,0.0,337.012,2024-04
UHS-E,2024-04-15,839.679,223.383,616.296,2024-04
UHS-E,2024-04-16,0.0,0.0,0.0,2024-04
UHS-E,2024-04-17,0.0,26.289,-26.289,2024-04
UHS-E,2024-04-18,349.974,0.0,349.974,2024-04
UHS-E,2024-04-19,55.548,354.367,-298.819,2024-04
UHS-E,2024-04-20,784.864,0.0,784.864,2024-04
UHS-E,2024-04-21,282.762,430.726,-147.964,2024-04
UHS-E,2024-04-22,0.0,48.802,-48.802,2024-04
UHS-E,2024-04-23,0.0,0.0,0.0,2024-04
UHS-E,2024-04-24,127.817,0.0,127.817,2024-04
UHS-E,2024-04-25,124.439,0.0,124.439,2024-04
UHS-E,2024-04-26,275.863,184.823,91.041,2024-04
UHS-E,2024-04-27,612.12,0.0,612.12,2024-04
UHS-E,2024-04-28,563.534,72.798,490.736,2024-04
UHS-E,2024-04-29,0.0,0.0,0.0,2024-04
UHS-E,2024-04-30,0.0,0.0,0.0,2024-04
UHS-E,2024-05-01,0.0,0.0,0.0,2024-05
UHS-E,2024-05-02,0.0,246.829,-246.829,2024-05
UHS-E,2024-05-03,25.52,0.0,25.52,2024-05
UHS-E,2024-05-04,277.419,0.0,277.419,2024-05
UHS-E,2024-05-05,0.0,0.0,0.0,2024-05
UHS-E,2024-05-06,269.215,0.0,269.215,2024-05
UHS-E,2024-05-07,300.25,0.0,300.25,2024-05
UHS-E,2024-05-08,218.89,80.366,138.523,2024-05
UHS-E,2024-05-09,0.0,0.0,0.0,2024-05
UHS-E,2024-05-10,341.177,0.0,341.177,2024-05
UHS-E,2024-05-11,945.276,385.503,559.773,2024-05
UHS-E,2024-05-12,258.942,0.0,258.942,2024-05
UHS-E,2024-05-13,0.0,0.0,0.0,2024-05
UHS-E,2024-05-14,631.953,0.0,631.953,2024-05
UHS-E,2024-05-15,0.0,246.981,-246.981,2024-05
UHS-E,2024-05-16,1016.055,0.0,1016.055,2024-05
UHS-E,2024-05-17,212.146,20.702,191.444,2024-05
UHS-E,2024-05-18,0.0,0.0,0.0,2024-05
UHS-E,2024-05-19,0.0,237.844,-237.844,2024-05
UHS-E,2024-05-20,745.486,331.292,414.195,2024-05
UHS-E,2024-05-21,583.378,150.553,432.825,2024-05
UHS-E,2024-05-22,1002.678,0.0,1002.678,2024-05
UHS-E,2024-05-23,174.051,242.781,-68.731,2024-05
UHS-E,2024-05-24,148.968,0.0,148.968,2024-05
UHS-E,2024-05-25,27.057,0.0,27.057,2024-05
UHS-E,2024-05-26,0.0,0.0,0.0,2024-05
UHS-E,2024-05-27,23.636,0.0,23.636,2024-05
UHS-E,2024-05-28,251.91,0.0,251.91,2024-05
UHS-E,2024-05-29,0.0,356.014,-356.014,2024-05
UHS-E,2024-05-30,0.0,548.601,-548.601,2024-05
UHS-E,2024-05-31,230.469,0.0,230.469,2024-05
UHS-E,2024-06-01,0.0,0.0,0.0,2024-06
UHS-E,2024-06-02,0.0,61.093,-61.093,2024-06
UHS-E,2024-06-03,377.323,0.0,377.323,2024-06
UHS-E,2024-06-04,0.0,128.198,-128.198,2024-06
UHS-E,2024-06-05,418.038,263.065,154.974,2024-06
UHS-E,2024-06-06,408.975,219.704,189.27,2024-06
UHS-E,2024-06-07,276.298,183.398,92.9,2024-06
UHS-E,2024-06-08,1104.257,457.303,646.955,2024-06
UHS-E,2024-06-09,118.224,0.0,118.224,2024-06
UHS-E,2024-06-10,62.816,410.921,-348.105,2024-06
UHS-E,2024-06-11,425.289,0.0,425.289,2024-06
UHS-E,2024-06-12,148.512,229.976,-81.464,2024-06
UHS-E,2024-06-13,603.225,0.0,603.225,2024-06
UHS-E,2024-06-14,0.0,0.0,0.0,2024-06
UHS-E,2024-06-15,0.0,198.541,-198.541,2024-06
UHS-E,2024-06-16,454.693,0.0,454.693,2024-06
UHS-E,2024-06-17,0.0,284.441,-284.441,2024-06
UHS-E,2024-06-18,395.39,355.29,40.1,2024-06
UHS-E,2024-06-19,305.566,73.246,232.32,2024-06
UHS-E,2024-06-20,0.0,64.146,-64.146,2024-06
UHS-E,2024-06-21,303.723,0.0,303.723,2024-06
UHS-E,2024-06-22,0.0,203.756,-203.756,2024-06
UHS-E,2024-06-23,0.0,118.839,-118.839,2024-06
UHS-E,2024-06-24,76.278,0.0,76.278,2024-06
UHS-E,2024-06-25,194.08,0.0,194.08,2024-06
UHS-E,2024-06-26,50.443,0.0,50.443,2024-06
UHS-E,2024-06-27,325.596,0.0,325.596,2024-06
UHS-E,2024-06-28,308.358,0.0,308.358,2024-06
UHS-E,2024-06-29,734.69,212.793,521.897,2024-06
UHS-E,2024-06-30,126.241,0.0,126.241,2024-06
UHS-E,2024-07-01,608.268,35.295,572.973,2024-07
UHS-E,2024-07-02,505.207,0.0,505.207,2024-07
UHS-E,2024-07-03,1018.406,156.189,862.217,2024-07
UHS-E,2024-07-04,111.835,84.504,27.331,2024-07
UHS-E,2024-07-05,1.515,349.553,-348.038,2024-07
UHS-E,2024-07-06,628.708,159.027,469.681,2024-07
UHS-E,2024-07-07,301.655,0.0,301.655,2024-07
UHS-E,2024-07-08,636.286,0.0,636.286,2024-07
UHS-E,2024-07-09,424.217,261.111,163.106,2024-07
UHS-E,2024-07-10,0.0,0.0,0.0,2024-07
UHS-E,2024-07-11,295.338,0.0,295.338,2024-07
UHS-E,2024-07-12,270.212,0.0,270.212,2024-07
UHS-E,2024-07-13,202.79,0.0,202.79,2024-07
UHS-E,2024-07-14,102.71,0.0,102.71,2024-07
UHS-E,2024-07-15,0.0,541.102,-541.102,2024-07
UHS-E,2024-07-16,477.637,0.0,477.637,2024-07
UHS-E,2024-07-17,289.563,0.0,289.563,2024-07
UHS-E,2024-07-18,561.17,401.553,159.617,2024-07
UHS-E,2024-07-19,0.0,0.0,0.0,2024-07
UHS-E,2024-07-20,336.862,0.0,336.862,2024-07
UHS-E,2024-07-21,58.416,312.287,-253.871,2024-07
UHS-E,2024-07-22,199.11,0.0,199.11,2024-07
UHS-E,2024-07-23,60.892,257.924,-197.032,2024-07
UHS-E,2024-07-24,346.854,56.185,290.67,2024-07
UHS-E,2024-07-25,81.572,166.223,-84.651,2024-07
UHS-E,2024-07-26,0.0,162.01,-162.01,2024-07
UHS-E,2024-07-27,172.925,0.0,172.925,2024-07
UHS-E,2024-07-28,59.472,321.281,-261.808,2024-07
UHS-E,2024-07-29,107.415,0.0,107.415,2024-07
UHS-E,2024-07-30,0.0,155.122,-155.122,2024-07
UHS-E,2024-07-31,392.021,372.088,19.933,2024-07
UHS-E,2024-08-01,17.848,409.647,-391.799,2024-08
UHS-E,2024-08-02,0.0,0.0,0.0,2024-08
UHS-E,2024-08-03,478.698,172.205,306.493,2024-08
UHS-E,2024-08-04,370.564,0.0,370.564,2024-08
UHS-E,2024-08-05,8.93,706.089,-697.159,2024-08
UHS-E,2024-08-06,0.0,257.157,-257.157,2024-08
UHS-E,2024-08-07,195.869,76.322,119.547,2024-08
UHS-E,2024-08-08,174.234,136.702,37.532,2024-08
UHS-E,2024-08-09,472.931,162.139,310.792,2024-08
UHS-E,2024-08-10,0.0,170.647,-170.647,2024-08
UHS-E,2024-08-11,571.97,0.0,571.97,2024-08
UHS-E,2024-08-12,0.0,0.0,0.0,2024-08
UHS-E,2024-08-13,0.0,19.44,-19.44,2024-08
UHS-E,2024-08-14,0.0,0.0,0.0,2024-08
UHS-E,2024-08-15,97.036,248.034,-150.998,2024-08
UHS-E,2024-08-16,94.739,0.0,94.739,2024-08
UHS-E,2024-08-17,240.784,0.0,240.784,2024-08
UHS-E,2024-08-18,83.151,59.3,23.85,2024-08
UHS-E,2024-08-19,481.49,29.904,451.587,2024-08
UHS-E,2024-08-20,16.97,129.787,-112.817,2024-08
UHS-E,2024-08-21,0.0,0.0,0.0,2024-08
UHS-E,2024-08-22,67.033,0.0,67.033,2024-08
UHS-E,2024-08-23,0.0,247.661,-247.661,2024-08
UHS-E,2024-08-24,211.556,232.587,-21.031,2024-08
UHS-E,2024-08-25,504.404,222.525,281.879,2024-08
UHS-E,2024-08-26,0.0,78.402,-78.402,2024-08
UHS-E,2024-08-27,637.27,114.427,522.843,2024-08
UHS-E,2024-08-28,420.682,131.292,289.39,2024-08
UHS-E,2024-08-29,555.571,0.0,555.571,2024-08
UHS-E,2024-08-30,173.905,457.371,-283.465,2024-08
UHS-E,2024-08-31,0.0,421.021,-421.021,2024-08
UHS-E,2024-09-01,392.779,281.648,111.131,2024-09
UHS-E,2024-09-02,0.0,0.0,0.0,2024-09
UHS-E,2024-09-03,142.388,216.722,-74.335,2024-09
UHS-E,2024-09-04,32.995,332.124,-299.129,2024-09
UHS-E,2024-09-05,516.755,0.0,516.755,2024-09
UHS-E,2024-09-06,368.029,520.576,-152.547,2024-09
UHS-E,2024-09-07,63.457,0.0,63.457,2024-09
UHS-E,2024-09-08,0.0,263.929,-263.929,2024-09
UHS-E,2024-09-09,0.0,460.052,-460.052,2024-09
UHS-E,2024-09-10,353.612,52.206,301.406,2024-09
UHS-E,2024-09-11,193.772,43.243,150.529,2024-09
UHS-E,2024-09-12,0.0,257.475,-257.475,2024-09
UHS-E,2024-09-13,0.0,567.215,-567.215,2024-09
UHS-E,2024-09-14,158.68,11.533,147.147,2024-09
UHS-E,2024-09-15,0.0,0.0,0.0,2024-09
UHS-E,2024-09-16,0.0,0.0,0.0,2024-09
UHS-E,2024-09-17,333.801,0.0,333.801,2024-09
UHS-E,2024-09-18,530.849,322.171,208.678,2024-09
UHS-E,2024-09-19,0.0,0.0,0.0,2024-09
UHS-E,2024-09-20,62.051,35.119,26.932,2024-09
UHS-E,2024-09-21,49.919,327.534,-277.615,2024-09
UHS-E,2024-09-22,15.169,0.0,15.169,2024-09
UHS-E,2024-09-23,90.714,289.747,-199.033,2024-09
UHS-E,2024-09-24,357.5,0.0,357.5,2024-09
UHS-E,2024-09-25,0.0,343.288,-343.288,2024-09
UHS-E,2024-09-26,0.0,183.088,-183.088,2024-09
UHS-E,2024-09-27,703.607,71.493,632.114,2024-09
UHS-E,2024-09-28,477.849,129.458,348.391,2024-09
UHS-E,2024-09-29,0.0,0.0,0.0,2024-09
UHS-E,2024-09-30,118.924,124.877,-5.953,2024-09
UHS-E,2024-10-01,445.33,60.425,384.905,2024-10
UHS-E,2024-10-02,346.426,0.0,346.426,2024-10
UHS-E,2024-10-03,238.04,0.0,238.04,2024-10
UHS-E,2024-10-04,0.5,65.673,-65.173,2024-10
UHS-E,2024-10-05,709.515,0.0,709.515,2024-10
UHS-E,2024-10-06,144.905,0.0,144.905,2024-10
UHS-E,2024-10-07,0.0,382.142,-382.142,2024-10
UHS-E,2024-10-08,386.314,64.88,321.434,2024-10
UHS-E,2024-10-09,95.412,0.0,95.412,2024-10
UHS-E,2024-10-10,189.444,660.165,-470.721,2024-10
UHS-E,2024-10-11,133.68,427.64,-293.96,2024-10
UHS-E,2024-10-12,242.662,13.316,229.347,2024-10
UHS-E,2024-10-13,0.0,0.0,0.0,2024-10
UHS-E,2024-10-14,0.0,210.698,-210.698,2024-10
UHS-E,2024-10-15,590.825,158.853,431.972,2024-10
UHS-E,2024-10-16,146.786,248.042,-101.255,2024-10
UHS-E,2024-10-17,341.012,0.0,341.012,2024-10
UHS-E,2024-10-18,0.0,394.079,-394.079,2024-10
UHS-E,2024-10-19,450.125,0.0,450.125,2024-10
UHS-E,2024-10-20,0.0,286.307,-286.307,2024-10
UHS-E,2024-10-21,0.0,0.0,0.0,2024-10
UHS-E,2024-10-22,25.05,800.554,-775.504,2024-10
UHS-E,2024-10-23,0.0,291.606,-291.606,2024-10
UHS-E,2024-10-24,46.692,863.079,-816.387,2024-10
UHS-E,2024-10-25,0.0,326.973,-326.973,2024-10
UHS-E,2024-10-26,442.743,0.0,442.743,2024-10
UHS-E,2024-10-27,611.565,328.298,283.268,2024-10
UHS-E,2024-10-28,599.02,347.285,251.735,2024-10
UHS-E,2024-10-29,0.0,210.13,-210.13,2024-10
UHS-E,2024-10-30,0.0,277.584,-277.584,2024-10
UHS-E,2024-10-31,0.0,312.224,-312.224,2024-10
UHS-E,2024-11-01,0.0,0.0,0.0,2024-11
UHS-E,2024-11-02,0.0,0.0,0.0,2024-11
UHS-E,2024-11-03,194.857,0.0,194.857,2024-11
UHS-E,2024-11-04,0.0,148.147,-148.147,2024-11
UHS-E,2024-11-05,0.0,56.961,-56.961,2024-11
UHS-E,2024-11-06,107.765,0.0,107.765,2024-11
UHS-E,2024-11-07,0.0,318.04,-318.04,2024-11
UHS-E,2024-11-08,0.0,189.884,-189.884,2024-11
UHS-E,2024-11-09,0.0,160.371,-160.371,2024-11
UHS-E,2024-11-10,0.0,49.238,-49.238,2024-11
UHS-E,2024-11-11,66.448,18.101,48.347,2024-11
UHS-E,2024-11-12,598.778,0.0,598.778,2024-11
UHS-E,2024-11-13,376.813,360.805,16.008,2024-11
UHS-E,2024-11-14,0.0,0.0,0.0,2024-11
UHS-E,2024-11-15,0.0,172.199,-172.199,2024-11
UHS-E,2024-11-16,0.0,551.337,-551.337,2024-11
UHS-E,2024-11-17,0.0,31.202,-31.202,2024-11
UHS-E,2024-11-18,137.487,368.659,-231.173,2024-11
UHS-E,2024-11-19,0.0,266.515,-266.515,2024-11
UHS-E,2024-11-20,364.619,199.512,165.107,2024-11
UHS-E,2024-11-21,668.565,230.621,437.944,2024-11
UHS-E,2024-11-22,0.0,93.668,-93.668,2024-11
UHS-E,2024-11-23,0.0,127.568,-127.568,2024-11
UHS-E,2024-11-24,93.224,0.0,93.224,2024-11
UHS-E,2024-11-25,415.773,129.402,286.371,2024-11
UHS-E,2024-11-26,0.0,0.0,0.0,2024-11
UHS-E,2024-11-27,383.653,380.987,2.666,2024-11
UHS-E,2024-11-28,216.937,0.0,216.937,2024-11
UHS-E,2024-11-29,917.76,244.102,673.658,2024-11
UHS-E,2024-11-30,0.0,206.381,-206.381,2024-11
UHS-E,2024-12-01,0.0,182.706,-182.706,2024-12
UHS-E,2024-12-02,0.0,385.745,-385.745,2024-12
UHS-E,2024-12-03,38.7,43.743,-5.043,2024-12
UHS-E,2024-12-04,418.907,184.942,233.965,2024-12
UHS-E,2024-12-05,0.0,0.0,0.0,2024-12
UHS-E,2024-12-06,0.0,9.732,-9.732,2024-12
UHS-E,2024-12-07,290.903,341.208,-50.305,2024-12
UHS-E,2024-12-08,0.0,0.0,0.0,2024-12
UHS-E,2024-12-09,0.0,159.33,-159.33,2024-12
UHS-E,2024-12-10,0.0,0.0,0.0,2024-12
UHS-E,2024-12-11,476.254,88.343,387.911,2024-12
UHS-E,2024-12-12,612.477,0.0,612.477,2024-12
UHS-E,2024-12-13,0.0,0.0,0.0,2024-12
UHS-E,2024-12-14,0.0,217.367,-217.367,2024-12
UHS-E,2024-12-15,563.011,103.485,459.526,2024-12
UHS-E,2024-12-16,185.96,276.0,-90.041,2024-12
UHS-E,2024-12-17,0.0,323.167,-323.167,2024-12
UHS-E,2024-12-18,0.0,435.285,-435.285,2024-12
UHS-E,2024-12-19,469.231,150.16,319.071,2024-12
UHS-E,2024-12-20,173.126,446.0,-272.874,2024-12
UHS-E,2024-12-21,0.0,0.0,0.0,2024-12
UHS-E,2024-12-22,484.288,351.519,132.769,2024-12
UHS-E,2024-12-23,0.0,233.887,-233.887,2024-12
UHS-E,2024-12-24,0.0,174.491,-174.491,2024-12
UHS-E,2024-12-25,0.0,229.336,-229.336,2024-12
UHS-E,2024-12-26,646.518,0.0,646.518,2024-12
UHS-E,2024-12-27,0.0,0.0,0.0,2024-12
UHS-E,2024-12-28,0.0,558.205,-558.205,2024-12
